text,label
"Since 1900, six (U.S. Supreme Court) justices have been confirmed during election years, including Justice Anthony Kennedy, who was confirmed in the final year of the Reagan Administration.",0
Candidate for governor Roy Barnes has been fighting hard to let illegal immigrants vote.,1
Rick Perry accepted more stimulus funds than any other governor except the governors of California and New York.,0
90 percent of all pain medications are prescribed in the United States.,0
"Our state economic development agency under Walker, WEDC, actually isnt even using the funds that are appropriated to it.",0
"A violent felon can buy (a gun) over the Internet with no background check, no questions asked.",0
Says Mexico can afford to build a wall because the countrys trade deficit with America is billions of dollars.,1
"Mathematically, the White Sox can still get in the playoffs.",0
Says his campaign has released his past tax returns.,1
Says a majority of Americans -- and Republicans -- support his approach for deficit reduction.,0
The media widely overlooked comments made by former President Bill Clinton that Hillary Clinton had a terrible concussion that took six months to recover from.,1
Says she voted against the Medicare Part D prescription drug program because it was unfunded.,1
"I just talked about guns. I told you what my position was, and what I did as governor, the fact that I received the endorsement of the NRA.",1
"For the votes that we got, I think we spent, on average, two bucks a pop. Compared to 42 bucks for incumbent Milwaukee County Executive Chris Abele.",1
"Unemployment for those with college educations is now 4.5 percent. Unemployment for those with more than a college education, below 4 percent.",0
In the latest jobs numbers Wisconsin ranked third in the Midwest.,0
The first professional baseball team was from an Ohio city.,0
I'm for a three-state political solution in Iraq. (Romney) is not.,0
"Says that unlike Texas, Missouri has a perfect AAA credit rating.",0
"The president can ""authorize the killing of a U.S. citizen who fights for a foreign terrorist organization.""",0
"The 2011 Rebuild America Jobs Act would have cost the average American family $1,000 a year while making no significant impact to fix our infrastructure and roads.",1
"Medicare Part D was far more expensive than the Affordable Care Act and unlike the act, was never budgeted.",0
Rhode Island spends less than 10 percent of what the average state spends promoting tourism.,0
"More than 400 car crashes occur each year on the current, congested Columbia River Bridge.",1
Says President Ronald Reagan had a month of job creation of 1 million.,1
"If you make the average amount of people in Wisconsin, $50,000, you got $1.60 less a week in taxes under the state income-tax cut, but it didnt show up in your paycheck.",0
"Bill Richardson passed the first law in the nation giving National Guard soldiers $400,000 in life insurance.",0
"Boston is just 60 minutes away and its offering subsidies to developers who can charge higher rent than you can get in Providence while construction costs are more or less equal. As a result, the Boston skyline is completely dominated by the cranes.",0
"In the last couple of days, notices were sent (by officials in Ukraine) to Jews in one city indicating that they had to identify themselves as Jews.",1
We have the highest (corporate tax rates) in the world right now.,0
"The judicial system is the most underfunded in this state, able to only pay 52 percent of its obligations. Meanwhile, judges get some of the richest pensions of all public employees.",0
"You cant read a speech by George Washington . . . without hearing him reference God, the Almighty.",1
"Says If Oregons Legislature simply authorizes $450 million for the CRC, it will leave Oregon holding the bag for a great deal more cost responsibility.",1
We cut property taxes for seniors and our middle class.,0
There were $2 billion in earmarks in fiscal year 2012.,1
"Under David Dewhursts leadership, the Texas Senate passed an expansion of in-state tuition and free health care to illegal immigrants.",1
Photos prove the Denver light rail system has low ridership.,1
Rhode Island already gets more revenue per capita from gambling than any other state in the country.,0
"Says a pack-a-day smoker who quits because of the tax increase will save about $1,650 a year.",0
"Rick Santorum says Rick Perry requested 1,200 earmarks as governor of Texas.",1
Nancy Pelosi wants a Windfall Tax on Retirement Income.,1
U.S. Rep. Stephen Fincher is the only working farmer currently serving in the House.,1
Milwaukee police and firefighters are routinely getting 4 percent raises annually while everybody else is either getting zero or one percent raises.,1
"When you have 8,000 veterans a year committing suicide, then you have a serious problem.",0
"When Disney was looking to build Disney World, they came to Miami and we told Disney to take a hike.",1
I dont understand what Republicans are doing against this. It was their idea. John McCain introduced cap and trade legislation three times.,0
Gov. Scott Walkers plan to freeze pay for state employees includes a 5.4 percent raise for himself.,1
"As district attorney, Susan Happ took $180,000 in a shady land deal from a man charged with multiple felony counts of sexual assault before she offered him a deferred prosecution.",1
"In Wisconsin, 300,000 voters were turned away by the states strict voter ID law in the 2016 presidential election.",1
"Dan Patrick was the only state senator who voted against the Veteran Entrepreneurship Program, a program that assists veterans in successfully starting up their own businesses.",0
Tourism and retirees are the dominant economic engines in our state.,0
Sheriffs Call For Obamas Lynching While Leader Meets With GOP Senators,1
Proposed immigration legislation would give new immigrants a taxpayer-funded cellular phone.,1
Illegal immigrants mow the grass around the (Texas) Capitol.,1
"Once our Blueprint for Prosperity is signed into law, we will have delivered $2 billion in tax relief.",0
"Under Obama, the national debt has been reduced every year for the last five years.",1
"Since 1961 our private economy has produced 66 million private-sector jobs. So whats the jobs score? Republicans 24 million, Democrats 42 (million).",0
"The law, right now, permits companies that close down American factories and offices and move those jobs overseas to take a tax deduction for the costs associated with moving the jobs to China or India or wherever.",0
"We have 10,000 baby boomers retiring every day.",0
The Wisconsin Legislature raised taxes more than $5 billion in 2009.,1
Fifty percent of kids coming out of school cant get a job.,0
Americans spend more than $160 billion and 6 billion hours per year complying with the tax code.,0
The unemployment rate for young people is down from a 10.6 percent high in 2009 to 2.6 percent today.,1
Public-employee unions spent $30 million in Wisconsin unsuccessfully trying to flip the state Senate to Democratic control.,1
"There are over 2,000 crimes recorded per 100,000 population in the U.K., compared to 466 violent crimes per 100,000 in the United States.",1
Says the majority of Americans support gay marriage.,0
Most Americans are now getting their news from Facebook.,1
Says Obama adviser David Plouffe took large piles of cash from a joint venture partner of a company owned by Irans Revolutionary Guard.,0
"Texas House Speaker Joe Straus said, I do not care if Wallace Hall swings from a tree.",1
Not one of the 17 GOP candidates has discussed how theyd address the rising cost of college.,1
State Sen. Alberta Darling voted to add more than $1 billion in additional spending while cutting programs such as education and health care,0
If it werent for me (illegal immigration) wouldnt even be a big subject.,1
A $300 million stimulus allocation to Wisconsin has led to the creation of tens of thousands of jobs in every corner of this state.,1
Langevin has been the most reliable vote for Speaker Pelosi.,1
"Obama ""supports hate-crimes expansion ... potentially putting churches at risk if they preach the truth about homosexuality.""",1
The Employee Free Choice Act mandates the elimination of the secret ballot.,0
"Democrats' budget resolution would raise America's tax bill by ""$500-billion.""",1
The commercial property tax [in Providence] is second highest in the country behind Detroit.,0
"Barack Obama wants to ""restore"" the estate tax that George W. Bush ""repealed.""",1
There are more young black males involved in the criminal justice system than there are in higher education.,1
"A small majority of Americans dont think they like the Affordable Care Act, but a large majority of Americans dont want to do away with the protections that are in the Affordable Care Act.",0
The Greenlight Pinellas transportation plan involves a 300% tax increase.,1
Says Rick Scott signed laws requiring mandatory ultrasounds and restricting access to abortion even in cases of rape or incest.,0
Says an average of $4 billion is added to the national debt every day.,0
"In America, radical speech is not a crime.",0
"100 percent of the crime is committed, in estimate, by about 15 percent of the population.",1
The state has less employees this year than we did last year.,0
Some of the men serving in the (Afghan) armed forces have never driven a vehicle before.,0
Our economy actually shrank during the last three months of 2012.,0
Says 21 million people still suffer slavery today.,0
Close to half of the folks in this country illegally entered legally (but) overstayed (their ) visas.,0
Youre supposed to throw away your shoes ifmercury from a broken CFL light bulb gets on them.,1
"John McCain has ""a consistent pattern of ducking important environmental votes.""",1
SaysTed Cruz distributed the ad showing a nude Melania Trump on a rug.,1
Says Mitt Romney supports a plan to slowly and gradually raise the retirement age of Social Security.,0
"Latinos in Nevada support Educational Savings Accounts, helping more than 450,000 students access better schools. But Catherine Cortez Masto is against it.",0
"Scott Walker was elected governor on a promise not to take campaign contributions from the date of his inauguration until the signing of the state budget, but broke it by taking nearly $5.6 million.",1
"The governor won this state with 49 percent. We had some of the closest races in the House in history. So youre not dealing with this 70-30, like they want to make it.",0
"If you are African-American in this country today, you are likely to have a net worth of about 10 percent of what white families have.",0
"Closing the tobacco loophole would save Missouri taxpayers $50,000,000",0
"Says Vladimir Putin once said, The breakup of the Soviet Union was the greatest geopolitical tragedy of the 20th century.",0
Health care premiums up 90 percent in New Hampshire.,1
"House Speaker Dean Cannon says that freshmen lawmakers account for one-third of the 120-member House, and that two-thirds of the chamber have two years or less experience.",0
"When Mitt Romney chose Paul Ryan as his vice-presidential running mate, that was the end of Romneys chances to win.",1
Says Mitch McConnell pushed the Wall Street bailout through the U.S. Senate and called it the Senate at its finest.,0
Congressman Scott DesJarlais is spending his one year anniversary on vacation -- only working 6 days in all of January.,1
"The Democratic health care plan is a ""government takeover of nearly 20 percent of our economy.""",1
41 cents out of every dollar (the U.S. spends) is borrowed from places like China.,0
Tim Kaine wants to thwart right-to-work reform measures in Midwest battleground states.,1
New Virginia regulations on abortion clinics provide the same sanitary environment we expect of dental offices.,1
"On average, women make 77 cents for every dollar men make.",0
"I used my line-item veto authority to veto $360 million dollars in special interest spending, so that our budget this year ... is still smaller than the fiscal year 2008 and 2009 budgets signed by my predecessor.",1
The shutdown is projected to result in $10 billion in costs to the economy per week.,0
Says he paid one dollar for a sweater at Kohls.,0
Says combined inflation and unemployment rates in October 2011 were the highest since Ronald Reagan succeeded Jimmy Carter.,1
"Black voter turnout in 2012 exceeded the rate of white voter turnout, even in the states with the strictest voter ID laws.",0
Says Texas schools have had massive increases in class sizes with Rick Perry as governor.,1
Paul Workman wants to raise the sales tax.,1
Says Sen. Sherrod Brown cast the deciding vote on the government takeover of health care.,1
"In New Hampshire, 93 percent of Democrats, 79 percent of Republicans, 82 percent of gun owners and 60 percent of NRA households support background checks.",0
"I wanted to keep it private, because I dont think its anybodys business if I want to send money to the vets.",1
78702 is the second-most gentrified ZIP code in the entire country.,1
Between 40 and 50 percent of tax filers do not owe any income tax.,0
Says Donald Trump wants to get rid of the federal minimum wage.,0
Says she stopped Capital Metro from raising fares for senior and disabled citizens.,0
Marco Rubios economic proposals will add $3.5 trillion to the federal deficit.,0
"While introducing Donald Trump, former New York City Mayor Rudy Giuliani omitted the September 11, 2001, strikes as a successful terrorist attack during the eight years before President Obamas 2008 election.",0
The very first meal on the surface of the moon was the Holy Communion.,0
"Since 2000, only 10 cases of in-person voter fraud have been proven nationally.",0
Says Philando Castile had been stopped by police 40 or 50 times before that fatal incident.,0
On whether the state should privatize the Ohio Turnpike.,0
It cost us more to shut the government down than to keep it open.,0
"Says Tim Pawlenty said in 2006, The era of small government is over... the government has to be more proactive and more aggressive.",0
Says Charlie Crist rode on a jet that belongs to a serial polluter with a history of environmental violations fined nearly $2 million for polluting water.,0
"I signed the largest single tax cut in the history of Florida, a $25 billion tax cut over five years, directed at property tax cuts.",1
Revenues are 15 percent of GDP its still in the range of the lowest its ever been.,0
So what sort of services does Romney's health care plan provide? Per the state Web site: $50 co-pay for abortions.,0
We (Trump University)have an A from the Better Business Bureau.,1
"In New Hampshire, I spent $3 million. Jeb Bush spent $44 million. He came in five, and I came in number one.",0
"Social Security, like I told you, is out of money. This year it is borrowing from the general treasury.",1
Says Obama called Sarah Palin a pig.,1
Wisconsins pension system is the only one fully funded in the country.,0
"Says that under his tax plan, seniors making less than $50,000 per year won't pay any income taxes.",0
This kind of snowstorm happens every 10 or 15 years.,0
The Koch Brothers are spending more money than either the Democratic or Republican parties in the 2016 elections.,1
"Says Jeb Bush not only opposes marriage equality, hes said he personally believes gay couples should be banned from adopting children.",0
"Under Republican-backed state budget, the state education agency estimates expansion of Wisconsins school voucher program could cost nearly $2 billion annually",1
U.S. military uniforms are manufactured in China.,1
The Bush tax cuts helped to create a substantial part of the deficit.,0
We have invested record funding in protecting our environment.,1
$2.4 million of the NIH dollars was spent on origami condoms.,0
Half of illegal immigrants come on legal visas and then overstay.,0
"Girl Scouts USAs curriculum promotes Margaret Sanger, founder of Planned Parenthood, Betty Friedan, founder of NARAL Prochoice, and other pro-abortion women as icons for our children to emulate.",1
"The Alternative Minimum Tax was never intended to hit people in middle income, upper middle income. It was meant for people who are rich and evading taxes.",0
AIDS was transmitted to humans because one guy had sex with a monkey and then started having sex with men.,1
"The average homeowner spends more than $2,000 each year on energy costs more than on either real estate taxes or homeowners insurance.",0
North Dakotas economy is reeling.,1
Says Hillary Clinton is wrong to say he mocked a disabled reporter.,1
"Says many local governments in Wisconsin already require employees to pay 20 percent, 30 percent or even 40 percent of their health insurance premiums.",1
The failings in our civil service are encouraged by a system that makes it very difficult to fire someone even for gross misconduct.,0
"(Mary) Burkes company, Trek Bicycles, makes 99% of their bikes overseas.",0
"Today, the Social Security system is broke.",1
Says gubernatorial candidate Clay Pell hasnt spent a dime on advertising.,1
Poverty among Americans 65 and over is statistically unchanged in recent years because of Social Security.,0
"Says that over the last decade, the states population grew three times faster than the Texas state tax system.",0
Many uninsured Americans are young.,0
Says Tom Perriello voted to give tax breaks to foreign companies creating jobs in China.,1
Ted Cruz is in negotiations to be Donald Trumps running mate.,1
"During a town hall meeting on health care, ""ABC didn't even allow ads that opposed the president's health care plan to be aired.""",0
"Says Texas has one state inspector for every 4,500 oil and gas wells.",0
Peter DeFazio will sneak in a 1 percent tax on all banking transactions.,1
"If you threw a barbecue yesterday for the Memorial weekend, it was 29 percent more expensive than last year because Barack Obamas policies have led to groceries going up 29 percent.",1
Says President Barack Obama did not invite a Republican senator to dine at the White House until his fifth year in office.,1
Says Obama was in New York City the same day as Israeli Prime Minister Benjamin Netanyahu but went on a TV show instead of meeting with him.,1
A Dallas proof-of-insurance ordinance resulted in area tow lots mostly filling with the cars of illegal residents.,1
"Public support for abortion is actually going down a little bit, polls show.",1
SaysSenate Republicans are following a longstanding tradition of not filling vacancies on the Supreme Court in the middle of a presidential election year.,1
The impact of the 2010 federal health care legislation will be huge on Georgia.,0
The 2015 Legislature passed the fewest laws in 20 years.,0
"There are more atheists in the country right now than Jews, Muslims, Hindus and Buddhists combined and doubled.",1
We have doubled the distance our cars will go on a gallon of gas.,1
Documents released from the Soviet Union show the Soviet Union started treating President Ronald Reagan more seriously after Reagan fired the air traffic controllers.,1
Says he cut the budget.,0
Big soda has a lot of money.They make a lot of profit off their product and they market in neighborhoods that suffer from these very things that were trying to cure.,0
"Says that 500,000 federal workers -- one-fourth of the federal workforce -- make more than $100,000 a year.",0
Im the only candidate for Milwaukee County executive that has voted against increasing government pensions.,0
"Were fifth in the world (in executions), behind China, Iran, Iraq and Saudi Arabia.",0
McCain opposes a woman's right to choose.,0
"Texas has 600,000 registered voters who dont have the kind of photo ID needed to vote.",0
Nazi imagery [was used] by the Block for Governor campaign to describe supporters of Allan Fung for Governor.,1
"Russian annexation of Crimea removes a million residents of the Ukraine that have provided the margin of victory for (Viktor) Yanukovych, the pro-Moscow prime minister in his last election.",0
"Says a man opted out of Obamacare after the marketplace launched on Oct. 1, 2013, and was informed he owed a $4,000 fine.",1
Multnomah Countys food action plan clearly plans to disrupt the free market system in terms of food choices making it harder and more expensive for many residents to eat their food of choice.,1
"Says that according to a study, under Obamas health care initiative, nearly 90 percent of people in Wisconsin with health insurance will have their costs go up by more than 30 percent.",1
Every single month since 1985 has been warmer than the historic average. All 12 of the warmest years on record have come in the last 15 years.,0
PolitiFact Wisconsin concluded that the charge that Justice Prosser prejudges matters that come before the court is True.,1
Says unemployment in Ohio is significantly higher than the unemployment rate in states which are not forced union states and its always been that way.,1
The United States invented the community college. Nobody else had ever done anything like it.,0
Austin mayoral candidate Mike Martinez takes corporate money.,1
"Says that before health care reform, one of every three health care dollars spent -- more than $800 billion a year -- didnt go for health care.",0
Milwaukee is the most segregated city in America.,0
On Common Core.,1
"Eighty-five percent . . . of Rhode Island tax returns that were filed for the year 2010 . . . were from individuals who earned $30,000 or less.",1
Says state lawmakers have voted to spend virtually all of the Rainy Day Fund four times since the funds creation.,0
The Denver Post has actually hired an editor to promote pot.,1
"Says the Southwest Florida Water Management District has $850 million in reserves, enough money in savings to run without levying taxes for more than two years.",1
"Since he took office as Milwaukee County executive, we have never raised bus fares and this year therell be a million route-miles more than there were five years ago.",0
The ratio of corporate profits to wages is now higher than at any time since just before the Great Depression.,0
Says some [states] with the largest reductions in crime have also lowered their prison population.,0
"Today, our unemployment rate is 7.8 percent. That is the lowest in five years.",0
"Says she was the the only Democrat who voted against the Wall Street bailout.""",0
California has the same water infrastructure from when we were 16 million people.,0
"Al Sharpton went to Ferguson, Mo., and is declaring as a matter of fact that ...Michael Brown didnt use any deadly force or posed no deadly threat to the officer.",0
"Why are Muslim armies so useless against ISIS? ... There are 20,000 or 30,000 (ISIS fighters). The countries surrounding ISIS have armies totaling 5 million people.",0
Says carbon monoxide is still employed to euthanize dogs and cats in 29 Texas animal shelters.,0
Says Joe Kyrillos voted to raid the states pension funds by $2.8 billion that is costing New Jersey taxpayers still today to the tune of nearly $15 billion dollars to repay that money.,1
"John McCain wants to ""give oil companies another $4-billion"" in tax breaks.",0
"Since Mr. Fosters been mayor, we have less small businesses in the city of St. Petersburg.",1
"In America, we pay, by far, the highest prices in the world for prescription drugs.",0
Newly Elected Republican Senators Sign Pledge to Eliminate Food Stamp Program in 2015.,1
Mark Kirks claim of national security expertise is based on his military record which he lied about at least 10 times.,0
The Republican Party has 21 percent party ID and shrinking.,0
"I was totally against the war in Iraq, saying for many years that it would destabilize the Middle East.",1
Claims that Rep. Sanford Bishop votes similar to House Speaker Nancy Pelosi are inaccurate.,1
"Crimea was part of Russia until 1954, when it was given to the Soviet Republic of the Ukraine.",0
President Barack Obama has virtually no one in his cabinet with private-sector experience.,1
Florida was the only state during my eight years to go from AA to AAA in its bond rating.,1
Obamacare isnt helping anyone.,1
Sixty-one percent of our active military are currently listed as overweight.,0
Nearly one in four people in their prime working years are not working.,0
"Under former President George W. Bushs administration while the population in that period grew by 10 percent, the number of jobs in the nation grew by 1 percent.",0
"A little less than 50 percent of the people in this country depend on some form of federal payment, some form of government benefit to help provide for them.",0
"Says Hillary Clinton couldnt bring herself to say we need to separate commercial banking and speculative banking, namely reinstating Glass-Steagall.",0
A loophole still exists which allows members of Congress and high-powered executive branch appointees to exploit 'insider' knowledge of the financial industry in order to turn personal profit.,0
Why do we have automatic citizenship upon birth? Were the only country in the world that has it.,1
"There are approximately 20,000 annual gun purchases in Rhode Island.",0
"Before Congress, (Tom) Cotton got paid handsomely working for insurance companies and corporate interests.",1
"It will cost $50,000 per enrollee in Obamacare over the next 10 years.",1
"According to HUD, it is patently unfair and socially unjust that wealthy people can live in an exclusive neighborhood.",1
"Says when he was governor,we expanded participation in Virginia in early childhood programs by nearly 40 percent.",0
Members of Congress can retire with the same pay after only one term in office,1
The next state budget will begin with a surplus of over half a billion dollars -- $535 million to be exact.,1
A 0.05 standard for drunken driving means having a glass of wine at dinner could make a person drunk.,0
"Twenty two years ago, when he was running for governor, Bill Nelson missed 56 percent of his votes in the U.S. House.",0
"Texas prosecutor Rosemary Lehmberg purchased 72 bottles of vodka in just one store alone, in just over a year.",0
George Bush never suggested that we eliminate funding for Planned Parenthood.,0
"SaysMichele Bachmann said on Fox News, This country could use a president like Benjamin Franklin again.",1
Says President Barack Obama released a statement on the death of brother Robin Williams before ... a statement on brother Michael Brown.,0
I became a Republican sooner in my life than Ronald Reagan did in his.,0
"English ""is our national language...if it becomes official, that means in a place like New York City you can't print ballots in any other language.""",1
"When a Gallup poll asked about presidential candidate characteristics, When they get to the question on, Would you vote for a socialist, it is even less popular than voting for atheists.",0
"Says in Chicago, we take more guns off the streets than New York or L.A.",0
Newt Gingrich has suggested building a mirror system in space could improve the Earths habitability.,0
"By allowing brewpubs to sell beer, Georgia could become like Mexico with only a couple of manufacturers controlling all aspects of market.",1
"The CBO found that the House Republican health care plan would lower premiums by ""up to about 10 percent"" and, for purchasers in the individual market, ""those cost savings could even be higher.""",0
"When we had a conservative Republican president we were losing 750,000 jobs a month.",0
"After one year, Tennessees students made their biggest single-year jump in achievement ever recorded in the state.",0
No member of the American public has ever been killed by commercial nuclear power a record unmatched by other fuels.,0
The people in Massachusetts like (the state health care plan) by about a 3-1 margin.,0
Says President Barack Obama is trying to pack the D.C. Circuit Court of Appeals.,1
Says less than half of 1 percent of all the Texas legislators who ever served draw a benefit from pensions tied to the salaries of state district judges.,1
I havent really proposed (phasing out aid to Israel) in the past.,1
"Says Rep. Tammy Duckworth has been a staunch supporter of expanding the spending, size and reach of the IRS.",1
One of George Soros companies has provided some of the (voting) machines for some states.,1
Mitt Romney gave away his fathers inheritance.,0
"Under energy efficiency legislation sponsored by U.S. Sen. Jeanne Shaheen, federal bureaucrats could take over the local building code enforcement in your city if so-called green mandates are not complied with quickly enough.",1
"Currently, Florida is one of only five states in the nation that prohibit citizens from buying electricity from companies that will put solar panels on your home or business.",0
The claim that 97 percent of scientists believe humans are causingclimate change has been debunked by the head of the United Nations Intergovernmental Panel on Climate Change. That number was pulled out of thin air.,1
Says Tom Cotton voted to turn Medicare into a voucher system.,0
"Federal spending is all discretionary, other than interest on the national debt. Social Security is discretionary. We have the discretion to change the law. Same is true with Medicare and Medicaid.",0
"By age 65, the average woman will have lost $431,000 throughout her working career was a result of the pay gap.",0
"I am the only candidate that has endorsed Bernie Sanders for President. In PA, Ive got Bernies back.",0
"John McCain ""took on the drug industry.""",0
Says Mitt Romney flip-flopped on abortion.,0
On recusing herself from cases after receiving a campaign contribution,0
"Almost 88,000 United States service members are still missing and unaccounted for, dating back to World War II.",0
"Says judges are using Shariah law in Dearborn, Mich.",1
John doesn't have a record in the Senate. John's only passed four bills. They're all about post offices.,1
Georgia has the fifth-highest number of uninsured people of any state in the union.,0
"Mitt Romney previously believed ""that abortion should be safe and legal in this country."" Now he is ""prolife.""",0
"Of six Rhode Island tax-credit programs worth about $35 million, three companies got 90 percent of that -- CVS and two companies not even located in the state of Rhode Island.",0
Two years ago we had the largest structural deficit ever in Wisconsin.,1
Says Gov. Rick Scott allowed Republican legislators to cut his teacher pay raise proposal by 60 percent.,1
Says the New York Times can write a story that they know is false yet they cant basically be sued.,1
More Texans have new jobs today than the entire population of Fort Worth.,0
Says Mark Warner has supported restrictions on veterans second amendment rights.,0
Says U.S. Senate candidate Joni Ernst signed a pledge that protects tax breaks for companies that ship jobs overseas.,1
His biography says he was the top ROTC officer in the nation.,0
The IRS doesnt have to prove something against you ... youve got the burden of proof.,0
Florida students take an array of standardized high stakes tests which eat up as much as 45 school days per year.,1
It is against the law for the NSA to record or monitor Americans phone calls without getting a specific FISA warrant to do so.,0
"In 2009, Yost spent 2.5 times more money than it took to run the (prosecutors) office before he got there.",0
"The United States is ""seeing greater income inequality now than any time since the 1920s.""",0
"My 7-step plan creates 700,000 jobs in 7 years.",0
"In Ferguson, Mo.,youve got threeblack officers and 50 white officers with a town that is 67 percent African-American.",0
Says some Wisconsin state employee contracts gave some employees $4 for bringing in their own lunch.,0
"More than 50 percent of immigrants from (El Salvador, Guatemala and Honduras) use at least one major welfare program once they get here.",0
"Amniocentesis, does, in fact, result more often than not in this country in abortion.",1
Says Ted Cruzswife Heidi will be the very first pro-life first lady.,0
"Iran ""might not be a superpower, but the threat the government of Iran poses is anything but 'tiny,'"" as Obama says.",1
Of minimum wage workers in Rhode Island only 14 percent serve as sole income earner for their family.,0
From the Do As I Say Not As I Do department: federal employees owe $3.3 billion in back taxes.,0
"John Boehner has called for repealing the rest of the stimulus, which would raise taxes on 110 million middle class people.",1
Two-thirds of the federal budget is permanent law ... its permanently appropriated.,0
States with the most gun laws tend to have the fewest gun deaths.,0
Says Obama broke his promise to help homeowners facing foreclosure.,0
"Most women, including 98 percent of Catholic women, have used contraception.",0
The average age of first marijuana use is 12.,1
Ive never supported a payroll tax.,1
"Since Barack Obama became president of the United States, 95 percent of economic gains have been made by the richest 1 percent.",0
Obama never held a single Senate hearing on Afghanistan.,0
On serving out his gubernatorial term,1
More people in this country have seen UFOs than I think approve of George Bush's presidency.,1
President Obama is a Muslim.,1
The Supreme Court said the individual mandate is a tax. So its a tax.,0
More than 43 percent of all food stamps are given to illegals.,1
"The United States ranks second worst in income inequality across developed countries, after taxes and transfers.",0
Zephyr Teachout says she is against Super PACs despite taking money from Super PAC donors,0
Says Hillary Clinton said she was under attack (in Bosnia) but the attack turned out to be young girls handing her flowers.,0
Says Ohio Treasurer Josh Mandel first claimed bank fraud in June 2010 but did nothing for more than a year while raising money for his (Republican) Senate campaign.,1
The studies have shown us that [drug testing for welfare recipients] will be saving us money,1
Says Mitt Romney has said different things about whether global warming is caused by humans,0
"@realDonaldTrump is coming to San Antonio, which is 60% Mexican-AMERICAN.",0
Says New Hampshires second congressional district includes two counties where almost 5 percent if not more of residents are enrolled in the states expanded Medicaid program.,0
Dr. Paul never votes for legislation unless the proposed measure is expressly authorized by the Constitution.,1
The deal to raise the federal debt limit created the largest debt ceiling increase in Americas history.,0
"Georgia has ""a dropout rate thats higher"" than Alabama's.",0
Says Obama flip-flopped on warrantless wiretapping.,0
A company with 20 employees could go out of business because of health care law requirements to buy insurance.,1
"A national study of 2,500 charter schools shows that maybe 20 percent do better than the community public schools, 40 percent or so do worse and the rest are not having any significant difference.",0
Barack Obama hasn't passed any (bills).,1
Bernie Sanders passed more roll call amendments in a Republican Congress than any other member.,0
60 percent of people on food assistance are working.,0
On switching parties.,1
Says Mitt Romney flip-flopped on gun control.,0
"Says Paul Ryan voted for two wars that were unpaid for, voted for the Bush tax cuts that were unpaid for, voted for the prescription drug bill that cost as much as my health care bill -- but wasnt paid for.",0
Women fill two-thirds of minimum wage jobs.,0
Its the first time in the nation this many members have been drawn (by a Legislature) into the same districts where it wasnt a court order.,0
We lost more jobs in this great recession than the last four recessions combined.,0
Its just crazy that the government will ... make it illegal to use the old [incandescent] bulbs.,1
Mequon and Milwaukee have the highest disparity of income in the country.,1
Budget analysts say the looming tax hikes and spending cuts would take us into a recession and kill jobs.,0
Florida ranks first in the nation for access to free prekindergarten.,0
"When Pakistan erupted in crisis, I spoke to Musharraf before Bush did.",0
Republican plan to extend Bush tax cuts would double deficit projections going forward for the next couple of decades.,0
"In Rick Perry's Texas, the governor threatens to leave, to secede from the greatest country in the world.",1
"RNC version of a Hillary Clinton valentine: ""Roses are red, violets are blue, I'll raise your taxes and there is nothing you can do.""",1
"Rob Portman has taken more than $125,000 from Big Oil.",0
"Chicago Public Schools lead the country in high school graduation of an urban school system, match the United States of America in kids graduating high school going on to a four-year college, and are producing eighth-grade leaders in the country in math gains, fourth-grade leaders in reading gains.",0
"Says Travis County, home to Austin, is the most liberal county in the United States.",1
Says the 2014-15 Texas budget increases spending by less than the rate of inflation and population growth.,0
Florida Statutes require (Attorney General Bill) McCollum to consult with members of Florida's Congressional delegation before filing a lawsuit against the health care reform law.,0
Says John Kitzhaber wants a sales tax so people without jobs pay taxes.,1
"Says Russ Feingold said that with Obamacare, we could keep our doctors and our plans, it was rated as the Lie of the Year.",0
Says his patents in ultrasound have revolutionized modern medicine.,1
"Says Houston is home to more doctors, more nurses, more researchers than any other place in the world.",1
Three of five detainees swapped (for Bowe Bergdahl) are now ISIS leaders.,1
The first tweet was sent from Austin.,1
Texas has the sixth-highest property taxes in the nation.,0
"Says Bill White didnt pay taxes while earning $133,600 annual salary as deputy secretary of energy.",1
"The tax on job creating businesses is 35 percent in the United States, second worst in the entire world.",0
"For every $1 spent on mitigation, $4 in post-storm cleanup and rebuilding is saved.",0
"Our tax code is . . . 80,000 pages.",1
"Blue Cross headquarters has ""a $30,000 granite table.""",1
President Barack Obama is ending Medicare as we know it.,1
We jumped 11 places since beginning this year in terms of being job-friendly.,0
Says Fox News gave Republicansenators twice the air time as Democrats during a hearing about theIslamic State.,0
"Hillary Clinton wants to shut down family farms using radical regulation, by raising business tax rates as high as nearly 50 percent and by taxing family farms again at death by as much as 45 percent.",1
"Says the Obama administration is handing out a pamphlet titled, What To Do When The Veteran In Your Classroom Attempts A Mass Shooting",1
Speakers at the Democratic National Convention made zero mentions of the global terrorist threat posed by ISIS.,0
Barack Hussein Obama will ... force local authorities to allow Occupy protesters to live in parks.,1
Ive been involved in prosecuting a terrorist member of ISIS.,1
"It costs about $40,000 a year for a homeless person to be on the streets.",0
The amount of interest paid on the federal debt exceeds total tax revenue.,1
I did not say that I would not have them [Muslims] in my Cabinet.,1
The national debt grew an estimated$15 billion last weekend.,0
The U.S. Supreme Court decided in 1982 that non-citizen children must get free K-12 education.,0
